accuracy,f1,roc_auc,train_time_sec,dataset,feature_set,classifier,label
0.7711139122935049,0.22512133490886044,0.8676485023014451,37.69620203971863,diamonds_v2,embeddings,logreg,cut
0.7754926026670205,0.2694594391359446,0.8629511466990661,5.508723258972168,diamonds_v2,embeddings,rf,cut
0.8252504478206064,0.41287948316939144,0.9341802099128439,86.97980880737305,diamonds_v2,embeddings,mlp,cut
0.9998009686193856,0.9996493474584948,0.9999998904246528,0.5333707332611084,diamonds_v2,raw,logreg,cut
1.0,1.0,1.0,1.5410199165344238,diamonds_v2,raw,rf,cut
0.9990048430969283,0.995135077503689,0.9990938404257793,5.364020109176636,diamonds_v2,raw,mlp,cut
0.8870165196045909,0.580081285698888,0.9708202012953421,1.3214740753173828,diamonds_v2,pca10,logreg,cut
0.9214489484508724,0.6846466949963149,0.9827391768368351,7.060534954071045,diamonds_v2,pca10,rf,cut
0.9400915544350826,0.7627893290055042,0.9929055402227931,56.27869892120361,diamonds_v2,pca10,mlp,cut
